@relation car_data-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6

@attribute buying {'\'(-inf-1.3]\'','\'(1.3-1.6]\'','\'(1.6-1.9]\'','\'(1.9-2.2]\'','\'(2.2-2.5]\'','\'(2.5-2.8]\'','\'(2.8-3.1]\'','\'(3.1-3.4]\'','\'(3.4-3.7]\'','\'(3.7-inf)\''}
@attribute maint {'\'(-inf-1.3]\'','\'(1.3-1.6]\'','\'(1.6-1.9]\'','\'(1.9-2.2]\'','\'(2.2-2.5]\'','\'(2.5-2.8]\'','\'(2.8-3.1]\'','\'(3.1-3.4]\'','\'(3.4-3.7]\'','\'(3.7-inf)\''}
@attribute doors {'\'(-inf-2.3]\'','\'(2.3-2.6]\'','\'(2.6-2.9]\'','\'(2.9-3.2]\'','\'(3.2-3.5]\'','\'(3.5-3.8]\'','\'(3.8-4.1]\'','\'(4.1-4.4]\'','\'(4.4-4.7]\'','\'(4.7-inf)\''}
@attribute persons string
@attribute lug_boot {small,2,big}
@attribute safety {'\'(-inf-1.2]\'','\'(1.2-1.4]\'','\'(1.4-1.6]\'','\'(1.6-1.8]\'','\'(1.8-2]\'','\'(2-2.2]\'','\'(2.2-2.4]\'','\'(2.4-2.6]\'','\'(2.6-2.8]\'','\'(2.8-inf)\''}
@attribute ClassValues {unacc,acc,vgood,good}

@data
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(-inf-2.3]\'',4,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(-inf-2.3]\'',4,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(-inf-2.3]\'',4,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(-inf-2.3]\'',4,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(-inf-2.3]\'',4,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(-inf-2.3]\'',more,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(-inf-2.3]\'',more,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(-inf-2.3]\'',more,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(-inf-2.3]\'',more,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(-inf-2.3]\'',more,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(-inf-2.3]\'',more,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(-inf-2.3]\'',more,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(-inf-2.3]\'',more,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(-inf-2.3]\'',more,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',2,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',2,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',2,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',2,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',2,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',2,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',2,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',2,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',2,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',4,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',4,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',4,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',4,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',4,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',4,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',4,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',4,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',4,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',more,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',more,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',more,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',more,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',more,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',more,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',more,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',more,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(2.9-3.2]\'',more,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',2,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',2,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',2,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',2,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',2,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',2,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',2,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',2,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',2,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',4,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',4,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',4,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',4,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',4,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',4,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',4,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',4,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',4,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',more,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',more,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',more,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',more,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',more,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',more,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',more,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',more,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(3.8-4.1]\'',more,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',2,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',2,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',2,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',2,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',2,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',2,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',2,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',2,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',2,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',4,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',4,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',4,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',4,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',4,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',4,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',4,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',4,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',4,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',more,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',more,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',more,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',more,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',more,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',more,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',more,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',more,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(3.7-inf)\'','\'(4.7-inf)\'',more,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',2,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',2,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',2,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',2,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',2,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',2,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',2,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',2,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',2,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',4,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',4,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',4,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',4,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',4,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',4,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',4,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',4,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',4,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',more,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',more,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',more,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',more,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',more,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',more,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',more,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',more,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-2.3]\'',more,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',2,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',2,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',2,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',2,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',2,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',2,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',2,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',2,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',2,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',4,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',4,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',4,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',4,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',4,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',4,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',4,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',4,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',4,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',more,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',more,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',more,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',more,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',more,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',more,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',more,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',more,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(2.9-3.2]\'',more,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',2,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',2,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',2,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',2,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',2,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',2,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',2,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',2,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',2,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',4,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',4,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',4,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',4,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',4,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',4,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',4,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',4,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',4,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',more,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',more,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',more,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',more,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',more,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',more,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',more,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',more,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(3.8-4.1]\'',more,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(4.7-inf)\'',2,small,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(4.7-inf)\'',2,small,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(4.7-inf)\'',2,small,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(4.7-inf)\'',2,2,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(4.7-inf)\'',2,2,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(4.7-inf)\'',2,2,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(4.7-inf)\'',2,big,'\'(-inf-1.2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(4.7-inf)\'',2,big,'\'(1.8-2]\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(4.7-inf)\'',2,big,'\'(2.8-inf)\'',unacc
'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(4.7-inf)\'',4,small,'\'(-inf-1.2]\'',unacc
